id,name
cc6c6f067a3ead9ce67a1c67a790fa26b,American
c60cb02cb6abf784e39de55af19d6a670,Providing
cd6b6b668dbca9d4fe774bb654226ebe3,Animation
c1d78dc8ed51214e518b5114fe24490ae,map
ca912a94d79b5124d876951f96ebb256f,statistics
cb99da6afb822d9160a302091df4a7629,graphic
c1b1cc7f086b3f074da452bc3129981eb,query
c4a9b6fe1ddc2671881c9aa3d6cc07e8e,correlations
c5c59736b84cbdb1eb0e43a8d0f124a12,atlas
c0afd3b98078cce62f2ad29edc4679fba,time trend
c555bf8344ca0caf09b42f55e185526d8,health
cc513a6e185ce3a27bfc8910db633aa41,health.BACKGROUND
c96d8ac035792e45b2139a7279e4df2b3,Browsing
c8dcab8e5e926a6d9b45af9032306babe,Keyword Codes: C
ccd42557d12c158ba48ff8ae9356360a5,Keyword Codes: C.2
c3207c846934a49c5f03da36abaca307e,Keyword Codes: C.2.2 Keywords: Computer-Communication Networks
cfe9bf79396cb093675bcd87ba6ffe56d,Network Protocols
c5320550175ad6f79ad658943b9c013a7,Chain
c8e0339418601b3c8529602af1017e182,Categories and Subject Descriptors: H
cbb72d20beee19c69a39d2773f20888dd,Categories and Subject Descriptors: H.2
cde8caa64440a23325729589acc6e7dea,Categories and Subject Descriptors: H.2.2 [Database Management]: Physical Design-access methods
cd9a619a2695b5f0a499347bfd1779528,H.3
c04130ab7aaaacb23ea71cbd81266002e,H.3.1 [Information Storage and Retrieval]: Content Analysis and Indexing-indexing methods General Terms: Algorithms
c1afa74da05ca145d3418aad9af510109,Design
cb34079d6cd63f37de1a3fb202be8b770,Performance Additional Keywords: distance preserving mappings
c33d34a1016b8cf3c5e834e696756ece6,geometric data
cef7df521deff51e4d85bac251c6ee2e2,Stub generation
c702cae459602dbe661188479da03ef73,heterogeneous systems
c79ce85b3b24abbabb3f10a50a6bbc9b0,configuration management
ca279d74d97b03726a280e6112aec00ae,module interconnection language
cac057d0351b9822f415c0bfe8368c60a,interface extraction
cc1e19c09f700938f0ff7f1fd4722a3ac,Exponential
ccae6404c4aecf46684930fe2a86676a6,Let
c60e46aeaed758964902dd7ae99858f03,There
c39a54dee1ce6dce187ae556e7b199779,Bellman
cc4913dea25bf1f15e1717405a5ab7d93,Gibbs Sampler
c8195dfbe31873632f2e6bdf5be0bc867,Gaussian Markov Random Fields
c2c271d464e37e9050198520140c51f13,Image Processing
cf29fe139dd3a16c6e7f8a489ad44aa15,Texture Synthesis
cdcabe0dca89861f1a51eb815d92b7f80,Texture Compression
cc684e524b34f9059bc2fb086ac0b4295,Scalable Parallel Processing
cee1c6b990df73707bcecd7724f13fcfe,Data Parallel Algorithms
c31fdefa042d4d2e2df026ccf7fbd1e25,Alphaslider
c9d2b1ad5bbc16c44d49116dc213c53f2,widget
c8c02f60ccf04c37faf47a8129518f44b,selection technology
c81ca0b7c951be89184c130d2860a5b00,menus
c7e015473ab5b3dde5d06527cb84c1c8a,dynamic queries
c8eea62084ca7e541d918e823422bd82e,Result
ca3f25f500ef0e1373e67a4116ad88abe,automatic target recognition
cfb12fc8829a776c2f651bb88629a0c60,systems and applications
cec20b4ad54a65864fff94717413855c1,pattern analysis
cb7e164b34ff76b1cda93a058604190da,resolution
cd928374faf9708212ffbca2391bdb950,fully polarimetric SAR images acquired
c1e58fa41670a96a3ee2aa8007ce54dc6,Recurrent
caf7b52f7caa718d2548e22e24fa5bd34,Key words dynamic data structures
cb190a1811ed0dff56bb07bd9d97b07f2,range search
c09395dbee0cc7110e801bdf1d2dc0664,multidimensional data
c0c23e74369880d58518df52da74f72da,skip lists
c688937ccaf2a2b0c45a1c9bbba09698d,June
ce353dbe42c8654f33588d4da0b517469,Abstract
c24b9b8c0634a40138e76b2fb86894698,Interactive
c99a6d922103cf73b1516ade5c70d16ba,Key words.Rounding error analysis
c8bc9c4b7bc2b60c64724fa9c37e95ebe,linear systems
cfd1c4be8dd3dc7840bf513084daa9135,block Hes senberg matrices
c3bbc076dd2e215a4325adc7752baa2bb,diagonally dominant matrices
cf276305911ebf2ae569185f539bbb88d,M-matrices
c4410ec34d9e6c1a68100ca0ce033fb17,Array
cba7232c7dd8a21aaa0b961b9356cdebc,Distributed Computing
c42a9d18f99cea047ec20c18e01529265,Feature-Based Modeling
cb0b9408fb392880d59c56f150eba3409,Feature Recognition
c81c04bdb584596f661e3c5ab6838734c,Multiprocessor Solid Modeling
caa6d6127f7c3c3c8721d6a357fef12f2,High Performance Computing
cd56f035187acc77415dc569d2f8f9b45,Atmospheric Correction
c7ab7a776ec36c635f88dadcc9df7dba8,Parallel I/O
c68681ff002c1dcff000c493792f0994e,Remote Sensing
c7a2f7b42c7425d9051f50d42348adc53,Recurrent Neural Networks
c9a1529765fac5099ed958331efaacd8b,Grammatical Inference
c64286e6013589c392d6a0379e2d40157,Regular Languages
c747fab70f76e38efcbf2f967b699e81e,Deterministic Finite-State Automata
cfa331c2977de493849ff7178e4db6428,Rule Extraction
c6db6d079059d863c6dc10c7f33ac6872,Generalization Performance
c2e948be4202c8cea8f3f6885c4c65af5,Model Selection
caf7d7d259680731aa92b0be3103bf52d,Occam's Razor
c11ea71f253acf02a2d126a0901e765a7,Maryland
ca3ef71201abb72daae5382f78ffcdaf5,Key words.rank-revealing factorization
c0615d42af0ee77a6b1abd45f4aa88b61,downdating
c352b439afcd686f029de60f48b5241aa,URV decomposition
c1cc8609760ead5d8406b5a85e294c88c,Chang
c138fcee012ea250e86a4e736fb7e9a41,Paige
cc84ce85b6bfbfa4ad1983fe305494ab0,Cholesky
c8a1471ba462dc5dd810d0943fcb071fc,deg T (v)2 deg T (v) &gt
cc81e728d9d4c2f636f067f89cc14862c,2
c1708884aa9c2dcfa5f1df31b6c30270d,Sparks
cff5e6f97378347f797c8fc9237d8b031,Intelligent Information Systems
cea2ef9b0d095bf991f4973633b485340,Databases
c34435a0ee363dabf3dd03593a70a0dd0,Semantic Query Optimization
c220eba9b41845919af69abef19cba517,English-Chinese Translation
cc2ca16d048ec66e04bca283eab048ec2,Host
c6ec1bd1ea6a5d67a63b20c8f6172bddd,Unix
c06c2cea18679d64399783748fa367bdd,One
c288aae25bc408055f50c21c991903a44,Asynchronous
c6950810f0d2bba97a6f710c7b965b84e,Transfer
ce16dccbe550416630fa3366f42fb331c,Generalized Sorting
c18ca87f3d4cc1f9062f4bb747ad061d9,Integer Sorting
c2a7b01a37b69d788a9124d9e1eff753b,Sample Sort
c84d2c5a6c77e680752cc0f06ce679c15,Parallel Per formance
c16140e10b280e83184d12a45129aed8e,Brachman
c56bcb4052973efa31dab1a576b133eb6,Delgrande
ca52a2b4f2219a19dd23d1593548cb478,Poole
c159c8169498235ffe2e65e4821ba84fe,tapped-delay lines
c17988936c38be00fb9dd889e91b7a02f,long-term dependencies
c43ba2b35daf55958d2fa6d4e9131def6,automata
ccd69b4957f06cd818d7bf3d61980e291,memory
c176f33ea21eb1b83e87b3d5676e0f92c,temporal sequences
c75b01be9643d9e206f10a3fe308dcb9f,gradient descent training
c2b71831177828e5f2b28e5aca264d966,latching
cf0ea1f81160daf648f83495d9ae85212,NARX networks
ce7df5d02b55ade67014f782ac1ddd0cd,auto-regressive
c9d8e3810f1c6cc56ec2b845896b6016f,embedding theory
c33e5c6a7d7668d40e04a0d38de4105b3,Helmholtz
ce226710d16f039ef02ab4b3ec3a63ed1,Data Structure
c4afa80e77a07f7488ce4d1bdd8c4977a,Algorithm
ce307db07b3975fef922a80d07455ee5e,Database
c93f513d52499bc3d21ffbcaa1dfa29d5,User Interface
c3e2ab7b52b5094a0fe98dab74f5b4dfe,Direct Manipulation
c08424cbfdf3f0f12da5cd04a5f9ee353,Dynamic Query
c642a7c2e4f5d20816844b9f4e4eff0da,Whenever
c35af9706b8e0a55e73480b6d6bdc8a67,Assessing
c719d067b229178f03bcfa1da4ac4dede,Software
c457dd55184faedb7885afd4009d70163,Review
cce756d4164773bca4d75988609380653,Researchers
cc6e190b284633c48e39e55049da3cce8,Web
c4621cc025e86106cffb5ee7b7d7f5337,Bidirectional Re flectance Distribution Function (BRDF)
c01e48022a4092b4568fa6f3da52f6724,Advanced Very High Resolution Radiometer (AVHRR)
c90a470cb5ef8dcb8e232e08d0141c66f,Pathfinder AVHRR Land data set (PAL)
cb1aa4f5b598418e56d45cb273ea265f0,Key words.total least squares
c50d928c4db07b7dcee42b50a4f70e63a,discrete ill-posed problems
c04ef847b5e35b165c190ced9d91f65da,regularization
c934a4958a1dc35aa7e77432dedff5f28,bidiagonalization
c53a3ca788b4d0099c8e3cf2c14658618,Vehicle routing
c114faf5b225341a00f29d93d30ca0028,Traveling salesman problem
cb1f975d5e57f73d265bd450020825183,Graphs
ca559b87068921eec05086ce5485e9784,Model
c195917574edc9b6bbeb5be9785b6a479,Checking
c3aee746018287558354fbcd7dd8bb904,Concurrent
c6909beea5b50605780e3411f879fe916,Updating
cfa3a3b83563c04ff418feebf10a76b07,heterogeneous databases
c91d115a8ee26d7a0fe07c2b928eaf2c4,mediators
c7aa3db0debe8531ed81adad35ece41b0,software integration
cff8b7e334af763763675af4192a2445c,computational logic
c827452688eed02a12178e96f924ac529,Scheme
cd4f5a33e45ed97b36b1cf36ef196a57f,Lisp
c7e823b37564da492ca1629b4732289a8,November
c4e68c9ab3af73f1f52db99b282481fc1,Computational
c7bba5d01d3778f550d69f87dca50fc3f,Pointers
c0e505710cec86b9b2952434d343401eb,concept induction
c138ca6e84679ff1a874cef1e6755c132,experimental comparison
ca866cdf76516d781a2875351b4f2ef24,CNF
cc7b4cead11512ded46091df0eb6d21b0,DNF
c94e8a499539d1a472f3b5dbbb85508c0,Wall
cd61ebdd8a0c0cd57c22455e9f0918c65,Street
c6b2b5614a23abed4834b7cb7b91c6887,Journal
cc39b56d4489fb2507289e7ae19567b80,Building
c54482114bc2eb51176ab72cf0ff253e9,Generators
c5da618e8e4b89c66fe86e32cdafde142,From
c1724529909565537523a32e123e88e3a,concurrency
c5bdaad625bfefd4d66ea4d96d10ecb49,metric semantics
c71db414d7be518581df919233ff694f5,distributed logic programming
c80f4431999ba9f07cab188224ec69e09,continuations
c3c665ae272822cb886eb6c1479575b6a,and phrases semantics of programming languages
c06048b48614ae3e2c80c220d1299e2e5,Structured Operational Semantics
ce8c555c2ea2debc9f6a61939fecbf217,transition system specifications
cd7f5b5c4832602970c9a674e200aa0c4,bisimulation equivalence
c8fb732ce30f7aa92ca780b84b69138f2,and Phrases: predicate transformers
ce97bb6b9d5bf5c78e565370da918db4f,state transformers
c21bf830757509d8341a3cddf214e867f,multifunctions
c79f43a49b9a213cc57ffa3075330b3bc,lower topology
cc3ce0dfba3016a16bd922fd24a7292df,upper topology
cb9d1e48d62e8cd3ff7a1e26f6e33ab66,Vietoris topology
c00c63e3b477fab8f5a3436f015a6849b,closure operators
ce56de3014fe16119d183cb03fb35dac3,weakest (liberal) preconditions
c12587baa49485b7c32df44f674a22d0b,power set
ce3be1b20c91aeddd17319f122305687c,power domains
c0750645d13a15b294fc591fe13c97935,metric power domains
cbbef13bb388943df41a23302b6f385fe,Bisimulation
c4d41fc87abc3cd5f4dc530b43f6d6299,probabilistic transition systems
c5e76272ad80d4fa7bcca578741dcf2bd,coalgebras
cc18d8c42236d9a7672120a4e29ffec4d,ultrametric spaces
ca4172b42f731cd7ac6e14b38a34630c2,Borel measures
cf1c5ae66386a151575cf6d609d41b5df,final coalgebra
c19af319f8521538176aad840e5727dca,Optimizing
c35537fbc25d87ffe59e4f35fefcd34b7,Even
cc007bc528903a0f0a28e840f88cf8148,Occam
ca5d083fbfc0611e061663c6b1a8ba698,Constraints
ca78be2caee7de8d362331c9016c44018,user interface toolkits
c8a496e4dcb443b1c529e75d7ec2888df,conversion
c288f40d580c15ec2a78914fa03f84d12,HotDraw
cd592302a9f9cd99cbabaee247b975119,CoolDraw
cfffcb4d1e12c96b2f571f77ad25878b8,Reason
c4f926a3ab91943cda655a137b34ba61a,Brooks
c6d69689d0056a27bce65398abc70297a,Washington
c843e353f7a5a6842b926bf213dfefe86,Fortran
c290612199861c31d1036b185b4e69b75,Summary
c444d0af4f3d786e11f0518167b8ec9c0,Chung
c7e170de074e1630348aec1364ac26c3d,Yao
cf9c75e6a532ddc38b9941d95890c4776,Key Words: wavelets
ca3402e05f1c659d60c7ed6571e958822,affine systems
ca6ee68cefc73b933ed963df59ca8e87b,analysis operator
cb9a3b9f13bfbb313d6516c82b9d770af,synthesis operator
cbe733d5bfa9507e9cdc50cc708f840a8,shift-invariant systems
ca3e835bb98f50c0454edbdb092330049,Riesz bases
cdcdc1ac079a91d513a5a759b0fb9c1dc,frames
cdd03c4657019b211cfc7f14a7774c05e,Bessel systems
cf811fff3303f6796901cd6fab5d742c5,Key Words and phrases: dimension of nullspaces
c700a6c0080823999eb432ee45018480b,solvability
cdd65ed7aa20d4bd24a5e7100c73d00a5,matroidal structure
c357cfc475a9888fe5425205b97569654,placeable
c332dd7568fe5fad125a52b193f3e7300,Key Words: exponentials
cf9e4fb8f657beb324e827064a4d511a4,polynomials
c2d1e24095b9e00e71a232e5e18820d70,multivariate
ccc801bd8b3e2970a29e5346ff2068dc8,interpolation
c2ccd8261175cb0158ce983261c7cac77,Newton form
cb49764548906102d0a1cee487baed1b8,Birkhoff interpolation
ce313902e9bcce0aa0a86739493ef7049,Key Words and phrases: polynomial ideals
cdb2231c22e233d0c43b8d7b55f877c4f,box splines
c20d939bb4c8f18ca9fe83ca16305e166,multivariate splines
c584787974004bafc8a87ae1aa2f73c4a,spectral synthesis
ccd3f1ea6f2e2011c3608d478fa6195fe,Key Words: affine systems
c90b613befa0638171d64e6278fe09520,four-direction mesh
c84cfc9cc16e7cfa585595da4b775bdab,tight frames
c4b9cb0b1376a023c8322dc6bfb735495,mul- tiresolution analysis
cc770d6389fd628be4eab54c85bdf9556,wavelets
c56d4cc1eb721e11d70434c0aef71b818,mul-tiresolution analysis
c7c5c247cff16b86e83d2cf3b6508edff,Key Words and phrases: wavelets
c05f7fc4da1b67e195cea49c59b26fe1b,multiresolution
c1386cc1617353c18e223d363ef5c0c9d,shift-invariant spaces
c39ed26f336ae538df4d2dc8a75a01282,Currently
c5e764a7475bc21c4766dc2baeefbe176,Photographs
c3022c77834378957adbabf86af48d0c0,Index terms: Purposive and qualitative vision
ca9e07ee7f44676e2711378767cd04cd2,autonomous exploration
cc37ad25f6094d5cccc247dfc9027a38f,moving point of observation
c713c547b27f58b1fc84e61237292662a,surface visibility
cd2608989e0920ccc0c3a5ad8388c29db,provably-correct algorithms
c9a1de90c763688a5b4d581100e29a65b,generic smooth object surfaces
c4fa1af17b17ef60265e0b9cb9c707f30,global surface geometry
c77044f1a8e95ca2639c331c651545136,occluding contour
cd5fb83d686177009200a97fc97532076,visual events
cd503cc532ca2394614e75777a8a36efd,Plannett
c0bdc508a17811a3a860d32749ad44e4b,Venus
ce0626222614bdee31951d84c64e5e9ff,Select
ce04d1bcee667afb8622501b9a4b4654d,machine learning
c41bcb80ee4396e32cbdf51faa5ea5eb4,connectionism
c950f4b6481ae3e652516c23437ee0a33,explanation-based learning
c45de357e1e98dc363f2ae3e646e6a4cd,hybrid algorithms
ca4fd8bfadaf85e97a213b3515e319cf6,theory refinement
c053ad9bd62b61d132aee8892781be483,computational biology
c1e9acc262d169d49ba67701811b4f59f,hardware cache coherence
c698bf1e8a8f8ed52854fe64b7bf29d26,software cache coherence
c148588c455ee3901dfdd14a01bfe9cbc,mean value analysis
c3dbfa7031d714aac92c96afdf06f515e,workload model
c49a488e01fb14a3a653a57209d529300,Index Terms Cache memory
c8c5b5e6c27b8a5a1faaef3da6d005b66,cold-start behavior
c94353004ff930369d4d5a405cdcfd991,trace-driven simulation
cdac97f4a316e85a4e176240c440fee58,sampling techniques
cef86e267b980b91b251ee64ad343d70f,Computable
c08e72bf9d3246f35a5c9ab17f2a79bd2,KEY WORDS.Monotone variational inequalities
c990c8b5d318a66e0f3e6d9768da4a060,projection-type methods
cbc24c41c1f2474d5489198cbf474610d,error bound
cd8d0f77466d568486a55166f7abbfb6e,linear convergence
c699b4f79215d191584653efebf156e52,Mixed
c4923294b4d8c50e3b394d64c843c2d47,Complementarity
c4d9c3e3a889034766cd62d6c71c78f67,Mathematical
cc054e2e4ad6cf568a31becd6dc467c72,Key Words.Transportation
cc06acccad5916b782f6a8964d57831fe,multicommodity flows
c8135b139958f275bcecedb571b86d300,complementarity problems
cf301dd0b154fed2dcd29d777925a1bf6,function approximation
ce0dc51504e7c374ced39c462000d8f6d,generalization Running head: Tolerant Training
cb3cffe220ce6dae8c5d5bcd38f0414cd,Key Words: Nonlinear complementarity problem
c7180f0de2c531806b91e0ebe710c6438,nonsmooth Newton method
cc9d8f307390b30f805d2502b54813048,smoothing method
c1f606484f89bd41cd83e68457a949c3d,global convergence
c99b102d95ca89d2deb5c0cdd11180531,quadratic convergence
c864d8597c9ded79049830d622ab7f5c3,Key words: Variational inequality problem
cb3bbb9b16cc32c7eb196c2044ec0f208,box constraints
c60b35b2193ed918b7cdbb01de15b1a56,D-gap function
c99d0267d4bfb181a9ad72883e09afe80,Newton's method
cb2f6dbd7b0bf0b157317f0b6fcef4095,unconstrained optimization
c06bc4f7d2ae2dfffe22621a6ea143949,Key Words.Mixed complementarity problems
c68eb20794688e980536cdcc21c180a09,superlinear convergence
ca3229a467581b0eb9e2a9c64deb50b57,feasible descent methods
c86c81491efce02a139304eb9896a5ca5,Categories and Subject Descriptors: C
cda2e4de55a8cad537676b1e2ae502f1b,Categories and Subject Descriptors: C.1
ca6fffbc3fdda3bd2ccfcb90974f0cc32,Categories and Subject Descriptors: C.1.2 [Processor Architectures]: Multiprocessors Parallel Processors
c0d61f8370cad1d412f80b84d143e1257,C
cb9ce796ef57d48d928c130fb29aa3244,C.4 [Computer Systems Organization]: Performance of Systems Modeling Techniques
cf623e75af30e62bbd73d6df5b50bb7b5,D
c43a9dbef834779dd53e702de55014d64,D.4
c7859abc990d134ec3616a63e82a54ae4,D.4.1 [Operating Systems]: Process Management Multiprocessing/Multiprogramming
cddfdc2a2b4c277158589a9f95fa2fbd8,Scheduling
c81491c6c1b8d9260b661b2c4353800e9,D.4.8 [Operating Systems]: Performance Queueing Theory
c6fa80683d560e2a5d4880ab06749303f,Stochastic Analysis General Terms: Performance Additional Keywords and Phrases: Parallel System Performance
cb14fa21ad78e7474f8eff6ad25f4dc1d,Uniprocessor Performance
c35ea566496d2a03af88cf0d867f8d291,Response Time Bounds
cd2bc7119a99f82ff34879099faff5418,Optimal Scheduling Policies
cfd236aa193099871fe79cc37078182c1,Sample Path Analysis
c66340f530aa1b5cd29c000ea4a7eb10a,Key Words: Smoothing
cc58af5424a9c02899676b58d53f99949,convex inequalities
c1a28cc3105733cea0da236f8766965df,linear complementarity
c5438d53021fd468e46f42f0d0e6bc9d2,linear complementarity.Abbreviated Title: Smoothing Methods in Mathematical Programming
cd030eeeb593b8cd94e564bc42e01d146,Higher
c001abd542d5d22925a267d91ba920a00,Shared-memory multiprocessors
cbe6fde42645ffe0582ee4c088674345b,memory systems
ce20429d0e2fd67771ca2f1405ea22da0,cache coherence
c8242cca78dbb6895a4ef408c8a4152e2,directory protocols
c76f50fa76bd9cf17e46b8e692b5acbd7,and hardware mechanisms
c38c50b731f70abc42c8baa3e7399b413,Since
c859b469ac7276b3b93deede831888dc3,Cost function derivation
c3445ab2c0ce61338c83af17e9c818127,Query optimisation
c1ac7af4ca6cf6bc5928d4a4cd5f9906d,Multidatabase systems
cc0062863e3e99f67607ad1ae9a4299a7,Ripple
c0b84df4e0b66e9d55b22eefb55ca928f,Expert
cf22794f69ce5910cb4be68ff9026570d,Various
c08a38277b0309070706f6652eeae9a53,Down
c1f4da964f8eab62e96e8cfe406e44364,Rules
cbce28b12b73c1c02980632d7f24108c3,nested hypertext networks
cfd9160bbd656f75ab74e8935e4330d9e,navigation
c340831fda6d2e1e987ecb54147b6b036,overviews
ca1ff5b85ebcdd67194159bf8398ec9a7,fisheye views
c2091523979dbedcad728958414922c72,Classical
cbd287902a5fab6250f112d5312368348,Breathing
ca76d4ef5f3f6a672bbfab2865563e530,Time
c62254758dcfe975098fab22609c8aa79,Buckets
cfbf5f0db8c29549a9d3a7aaae24b580d,parallel programming environment
c19425feda2b309aa465cfd46362f52cb,program monitoring
cac49efac239789f543be8474c9c1a44a,monitoring intrusiveness
c6a4fa194e4ad74ba561c2a7f3991d43d,transputer scheduling
cf77589cee897bf10a17d6aef39428088,Chinoy
cf027f27d0d548351e4d362e9b90678a9,Research
c368fe771261fcb18f7988833c9294a20,Tutorial
c8eadc5d3e1f1919c527b6d865e226a88,Michigan
c6aec1991f208e2948db5e4eee6e1ccff,Autonomous
c06933067aafd48425d67bcb01bba5cb6,Update
c13348442cc6a27032d2b4aa28b75a5d3,Search
cc64518704ce0c0d5501a45763f464276,Usage
c4c59589a491298ffd205ccc4961bc213,software visualization
c3a5535c69ead3ea03946a0d617984873,data visualization
c3369863c0a18871f1b14edc25af07072,focus+context
cb559db93c279b7e4886705cb45f7ca9c,browsers
c557c6481538b93bfe0a10a1cbc11aa07,Formal
cd3db499ff6d5f0f895e919b18e3013e5,collaborative filtering
cd07182257bce13d49a5c183864e4a277,evaluation
c740032cddca4231c35f691047507232d,usenet
cdb4a18b5b83049178efa295264d134ad,adaptive interfaces
cfb1d6d5303c61f840a5ce2f2ce1bdc70,large databases
c8f69c4477c1e7c7e61b1ca0cc11ac45c,Conference
c197761053cdf60ed75142d3006d5e8a5,ous descriptions
c5336f920c9124538b80f65649f37e7fb,Multiuser
c0df7df3f3f13395866c929dae7ea417e,concurrency analysis
cb01a47fef9b535f13954dec86df22c14,empirical evaluation
cf14e3a297cd0ec7deb4eeace09d9d687,state space reduction
c874cf1ea4f1766f66eb9b33d88e2828e,symbolic model checking
c7c110d27896ab9d3a323605661ea30bc,inequality necessary conditions
cfc6aa56f93b2382d75d7ed8f305a4fa2,Ada tasking
c28f407da8442d4100e6d7505a2890bdb,Genetic algorithms
c3f77a1fe1e9c85fd5b9a6fe9ab39a25f,adaptivity
c60f6e8d9d753a98ccbc2ba93f8b16cd1,autonomous mobile robots
c3add9baee4398f7eab45fbb9ea8bbb6b,path planning
cfe00bc7b107f332ba185ef11bea753ee,trajectory planning
c6ff9f4444ac481652f4412b5e1623846,Kernel
c68746a7280b143cfc01f967610d3e86d,Andorra
ca97ea56b0e00b2379736ae60869ff66a,Question
c4e49349ac2b6c87de21a79eb04a0dbba,Answering
c61ee5a22cd5f14ed4e48eb5611031e74,Interaction
c7fa9dcece8439d0b20fb2f8fe0ef47db,Tactile senses
c70e6b351a5a85da6c0d21cd68663cd31,artificial neural networks
c76da3d5210fa1dcc491e1a11a8a7f90e,literature survey
c66c1b4232ff79679fb474f891210edac,Lotosphere
cbcda16f481d41f93665d8c4766f824f7,user-oriented evaluation
c6be1de8be34b2a53a6f6937684a38f4a,information seeking strategies
ceea8f7c33dc2f64e72b4f4f9d2b96e1d,cognition
ce6a33aa227bbb51c55a285440bf7366c,interaction processes
c5299064276e3dcd4da6409f7ed87b15b,user interface design
c04a83927cfa1af6ae14f94e90aab9ebb,Speech
c41171a0fcd362ce98b5f0f11398713b6,Swedish
c78463a384a5aa4fad5fa73e2f506ecfc,English
c550eadb88a230018bf043d1b6ad15863,Leo
c7020647d6ae9501163537884fa89b4ad,Breiman
c97329209778fec9e3d27dc37747c3255,parameter-based MT
c66312fab784c6910aa4c9620187b557a,message passing
ccbe04761110d9dc0ec79c329c87a7565,cross-linguistic divergences
c02608a40a77716ec475898b2d1abea8c,parallel GA
c479628082c301a5dc7fc4f707cd2e89f,parallel implementation
cd5ec40428438d98781c304059e0e3262,parallel computer
c28e2d0d6bae48399f05d1550d0cee48b,tree shape architecture
c7befbb90a3756d0425a13a4777575122,ATM networks
c1e759e9af8386a8de2e3b62c66dc8158,flow control
cce7f0ea2a17bb40d9f52fe4b4d1852b0,leaky bucket
cacf4604aa27a29372c7ca087b7299e8a,token bank
c8d071d4bd0e5ec426830415d934c564f,departure process
c0df1c4616b74f4dc6849f468eb2014f9,majorization
c9e1d2ac65c1854c0467de10c630fd535,convex ordering
cec47388b272f906a796414eaf6ea8563,Silicon
cd334dfcea59127bedfcdbe0a3ee7f494,Graphics
cdae52b80711ee1029c7006f95018d300,Recent
c571094bb27864b600d8e6b561a137a55,Quality
cc2ba7e785c49050f48da9aacc45c2b85,Service
c184daff620aca4ad23fd2bf70d0b76af,Personal
c07a3dd247ad6bec7fe401aa11619959f,Communication
c992a0f0542384f1ee5ef51b7cf4ae6c4,Services
c195fbb57ffe7449796d23466085ce6d8,May
c1bfbcce75c3c9a52a464d4cb0984488a,Traditional
c3f078e2078e846653d53f53553a76587,quality of service
c266a9339882a417f8fe9733c781e58c6,call admission
c972ba94a25272ba17f92e46e712b22ef,real-time services
cbfedd9b0c7b346d3b9a6ec6c2b482316,link scheduling
c8aace3ec18d83874d22850b7eee93c7d,Sender
c28e7ba64d30df722a77036dc19635264,Laboratory Workflow Management
c615e89ef014a44e8bb2b53f015c49375,Laboratory Process Management
c0ff9644f14add08624ae72d5f9a043e1,Index Terms: locality-preserving linear mapping
c26f32917b027528d6efce5c5f591e346,range queries
c788972f8c12b189ea1ce4f863ed37513,multi-attribute access methods
c4d98f40ab9e99c69dd636a96ff5c7a21,data clustering
cc9b268e4be311d8a343683d952b426e8,Hilbert curve
cd32b708ce36fbbaf0dcf4f3b2536c007,space-filling curves
ca10e4b66469eb699c2b5bfa943c806b0,fractals
c0ce02dbeaece33a45f3ed260b3363197,support static and dynamic distributed array partitioning
ca05c713dedc5f0eeeb68f3b981f8a6c5,partition loop iterations and indirection arrays
cb4b93abd73114cc87eec4c97fa9a2af6,remap arrays from one distribution to another
ccb62a7e21b4a896c5cbf3004bb630bde,and carry out index translation
c1ed5072bd2f8d34de9cb124ed0338268,buffer allocation and communication schedule generation
c655d20c1ca69519ca647684edbb2db35,High
c689202409e48743b914713f96d93947c,Value
c8c88565cb04f9c9f8cb8c9cb9309d1f2,Distributions
cc1277123570e7d399d8021afb48f0b1c,Techniques
cc7feb1ce1dce8dd2da59208e69e83dcf,NCP
ca9d2534e7355c3065e78c1bcd0986eb2,Mach
cfa3e5edac607a88d8fd7ecb9d6d67424,March
cac70412e939d72a9234cdebb1af5867b,Path
cc172d0b7b7d4c61a931d50369d37b11f,Deterministic
c47c14840d8e15331fa420b9b2f757cd9,Variable
ced98fd4f2d1aeadad43670b2d07d5b40,Bit
c72cc70aac8720ea030bf1a412422537e,Boltzmann
c2770fb7b80f3c459d058bd4ca341a42b,Unconstrained
cd70cf7dc4f97545c95520fe97b6bd350,Variational methods
c9139ec6f0890e320c49fb778a7a2e3b5,Networks
cb133ad579435cfc931fc4843bcf0256d,Women
c4f11950e3e2628f6c5afd38f3e692203,Expectation
cdd47febfc66f3919761d0eedf7eeb80e,Maximization
cfedf7ba6075fb5526a7ace0b9385528d,Gaussian
c7acea768faa38ac5ca6798c85785a5a8,Dylan
c5ef1fee24721e732203e36ba2ba9c5d0,morphophonology
cbf2f9a21db2f8ae24e4cd56133c50971,sparse representation
cee9a01d8d817e67242c8566698462e6d,fast learning
c0c60b3967cd3d75d624a2c1bca757cde,rule induction
cb18cd1b5751de4814f9d8e187139f78c,language learning
c01122a97dca927210827560cb7d76af8,Patient
c423e555c5ec3885f2bb5d9d2d6627f63,Monitoring
c84a8921b25f505d0d2077aeb5db4bc16,Static
cd6ee70e770c59e3596d9ed94a010bd6f,Compositional
ca840409441ca0fdaa1f999e884d0c3ec,Singh
c0359d8eb3142b3ff7f3e39fc075105d7,Multilayer
c08af5a3dd894d145eeb8d838145a811b,Demands
c6cec4a985ab55185529e417f7fe091af,ASOCS
cd4980617892420cc149c6ac4b7b6a06d,Self-organization
